code;altitude;date;plant;stigma;receptor;donor;germ;non.germ;total
CT247.3.2;1600;01-feb-11;CT247.3;2;Per.bel;Per.bel;32;23;55
CT247.3.2;1600;01-feb-11;CT247.3;2;Per.bel;Azo.mon;0;4;4
CT247.3.2;1600;01-feb-11;CT247.3;2;Per.bel;Sen.arg;0;1;1
CT247.3.3;1600;01-feb-11;CT247.3;3;Per.bel;Per.bel;2;4;6
CT247.3.4;1600;01-feb-11;CT247.3;4;Per.bel;Per.bel;9;10;19
CT247.3.4;1600;01-feb-11;CT247.3;4;Per.bel;Azo.mon;0;3;3
CT247.4.1;1600;01-feb-11;CT247.4;1;Per.bel;Per.bel;3;4;7
CT247.4.1;1600;01-feb-11;CT247.4;1;Per.bel;Sen.arg;0;1;1
CT247.4.1;1600;01-feb-11;CT247.4;1;Per.bel;Ade.cor;0;1;1
CT247.4.2;1600;01-feb-11;CT247.4;2;Per.bel;Per.bel;9;12;21
CT247.4.2;1600;01-feb-11;CT247.4;2;Per.bel;Sen.arg;0;3;3
CT247.4.2;1600;01-feb-11;CT247.4;2;Per.bel;Azo.mon;0;5;5
CT247.4.2;1600;01-feb-11;CT247.4;2;Per.bel;Qui.chi;0;1;1
CT247.4.3;1600;01-feb-11;CT247.4;3;Per.bel;Per.bel;8;11;19
CT247.4.3;1600;01-feb-11;CT247.4;3;Per.bel;Azo.mon;0;1;1
CT247.4.4;1600;01-feb-11;CT247.4;4;Per.bel;Per.bel;6;8;14
CT247.4.4;1600;01-feb-11;CT247.4;4;Per.bel;Sen.arg;1;0;1
CT247.4.4;1600;01-feb-11;CT247.4;4;Per.bel;Azo.mon;0;2;2
CT247.5.1;1600;01-feb-11;CT247.5;1;Per.bel;Per.bel;13;6;19
CT247.5.2;1600;01-feb-11;CT247.5;2;Per.bel;Per.bel;7;2;9
CT247.5.2;1600;01-feb-11;CT247.5;2;Per.bel;Sen.arg;0;1;1
CT247.5.3;1600;01-feb-11;CT247.5;3;Per.bel;Per.bel;8;8;16
CT247.5.3;1600;01-feb-11;CT247.5;3;Per.bel;Sen.arg;0;1;1
CT248.1.1;1600;01-feb-11;CT248.1;1;Pol.sal;Pol.sal;21;15;36
CT248.1.2;1600;01-feb-11;CT248.1;2;Pol.sal;Pol.sal;17;21;38
CT248.1.3;1600;01-feb-11;CT248.1;3;Pol.sal;Pol.sal;7;8;15
CT248.1.4;1600;01-feb-11;CT248.1;4;Pol.sal;Pol.sal;8;6;14
CT248.2.1;1600;01-feb-11;CT248.2;1;Pol.sal;Pol.sal;16;22;38
CT248.2.2;1600;01-feb-11;CT248.2;2;Pol.sal;Pol.sal;22;20;42
CT248.2.3;1600;01-feb-11;CT248.2;3;Pol.sal;Pol.sal;36;21;57
CT248.2.4;1600;01-feb-11;CT248.2;4;Pol.sal;Pol.sal;20;32;52
CT248.3.1;1600;01-feb-11;CT248.3;1;Pol.sal;Pol.sal;15;5;20
CT248.3.2;1600;01-feb-11;CT248.3;2;Pol.sal;Pol.sal;23;16;39
CT248.3.3;1600;01-feb-11;CT248.3;3;Pol.sal;Pol.sal;19;19;38
CT248.3.4;1600;01-feb-11;CT248.3;4;Pol.sal;Pol.sal;10;10;20
CT249.1.1;1600;01-feb-11;CT249.1;1;Azo.mon;Azo.mon;0;1;1
CT249.1.2;1600;01-feb-11;CT249.1;2;Azo.mon;Azo.mon;0;0;0
CT249.1.3;1600;01-feb-11;CT249.1;3;Azo.mon;Azo.mon;0;0;0
CT249.1.4;1600;01-feb-11;CT249.1;4;Azo.mon;Azo.mon;0;0;0
CT249.2.1;1600;01-feb-11;CT249.2;1;Azo.mon;Azo.mon;0;0;0
CT249.2.2;1600;01-feb-11;CT249.2;2;Azo.mon;Azo.mon;0;0;0
CT249.2.3;1600;01-feb-11;CT249.2;3;Azo.mon;Azo.mon;0;0;0
CT249.2.4;1600;01-feb-11;CT249.2;4;Azo.mon;Azo.mon;0;0;0
CT249.3.1;1600;01-feb-11;CT249.3;1;Azo.mon;Azo.mon;0;1;1
CT249.3.2;1600;01-feb-11;CT249.3;2;Azo.mon;Azo.mon;0;0;0
CT249.3.3;1600;01-feb-11;CT249.3;3;Azo.mon;Azo.mon;0;0;0
CT249.3.4;1600;01-feb-11;CT249.3;4;Azo.mon;Azo.mon;0;0;0
CT249.4.1;1600;01-feb-11;CT249.4;1;Azo.mon;Azo.mon;0;0;0
CT249.4.2;1600;01-feb-11;CT249.4;2;Azo.mon;Azo.mon;0;0;0
CT249.4.3;1600;01-feb-11;CT249.4;3;Azo.mon;Azo.mon;0;0;0
CT249.4.4;1600;01-feb-11;CT249.4;4;Azo.mon;Azo.mon;0;1;1
CT249.5.1;1600;01-feb-11;CT249.5;1;Azo.mon;Azo.mon;0;0;0
CT249.5.2;1600;01-feb-11;CT249.5;2;Azo.mon;Azo.mon;0;0;0
CT249.5.3;1600;01-feb-11;CT249.5;3;Azo.mon;Azo.mon;0;0;0
CT249.5.4;1600;01-feb-11;CT249.5;4;Azo.mon;Azo.mon;0;0;0
CT250.1.1;1600;01-feb-11;CT250.1;1;Esc.alp;;0;0;0
CT251.1.1;1600;01-feb-11;CT251.1;1;Dis.cha;Dis.cha;0;0;0
CT251.1.2;1600;01-feb-11;CT251.1;2;Dis.cha;Dis.cha;3;0;3
CT251.1.3;1600;01-feb-11;CT251.1;3;Dis.cha;Dis.cha;0;0;0
CT251.1.4;1600;01-feb-11;CT251.1;4;Dis.cha;Dis.cha;5;2;7
CT251.2.1;1600;01-feb-11;CT251.2;1;Dis.cha;Dis.cha;20;5;25
CT251.2.2;1600;01-feb-11;CT251.2;2;Dis.cha;Dis.cha;1;0;1
CT251.2.3;1600;01-feb-11;CT251.2;3;Dis.cha;Dis.cha;11;2;13
CT251.2.4;1600;01-feb-11;CT251.2;4;Dis.cha;Dis.cha;0;3;3
CT251.3.1;1600;01-feb-11;CT251.3;1;Dis.cha;Dis.cha;8;4;12
CT251.3.2;1600;01-feb-11;CT251.3;2;Dis.cha;Dis.cha;26;9;35
CT251.3.2;1600;01-feb-11;CT251.3;2;Dis.cha;Azo.mon;0;1;1
CT251.3.3;1600;01-feb-11;CT251.3;3;Dis.cha;Dis.cha;24;13;37
CT251.3.4;1600;01-feb-11;CT251.3;4;Dis.cha;Dis.cha;47;17;64
CT251.4.1;1600;01-feb-11;CT251.4;1;Dis.cha;Dis.cha;28;15;43
CT251.4.2;1600;01-feb-11;CT251.4;2;Dis.cha;Dis.cha;17;11;28
CT251.4.3;1600;01-feb-11;CT251.4;3;Dis.cha;Dis.cha;48;17;65
CT251.4.4;1600;01-feb-11;CT251.4;4;Dis.cha;Dis.cha;22;8;30
CT251.5.1;1600;01-feb-11;CT251.5;1;Dis.cha;Dis.cha;23;20;43
CT251.5.2;1600;01-feb-11;CT251.5;2;Dis.cha;Dis.cha;2;8;10
CT251.5.3;1600;01-feb-11;CT251.5;3;Dis.cha;Dis.cha;47;28;75
CT251.5.3;1600;01-feb-11;CT251.5;3;Dis.cha;Azo.mon;0;1;1
CT251.5.4;1600;01-feb-11;CT251.5;4;Dis.cha;Dis.cha;9;10;19
CT252.1.1;1600;01-feb-11;CT252.1;1;Hyp.ten;Hyp.ten;7;75;82
CT252.1.2;1600;01-feb-11;CT252.1;2;Hyp.ten;Hyp.ten;3;17;20
CT252.1.3;1600;01-feb-11;CT252.1;3;Hyp.ten;Hyp.ten;6;60;66
CT252.1.4;1600;01-feb-11;CT252.1;4;Hyp.ten;Hyp.ten;4;22;26
CT252.1.4;1600;01-feb-11;CT252.1;4;Hyp.ten;Loa.nan;0;1;1
CT252.2.1;1600;01-feb-11;CT252.2;1;Hyp.ten;Hyp.ten;0;0;0
CT252.2.2;1600;01-feb-11;CT252.2;2;Hyp.ten;Hyp.ten;6;15;21
CT252.2.2;1600;01-feb-11;CT252.2;2;Hyp.ten;Ade.cor;0;2;2
CT252.2.3;1600;01-feb-11;CT252.2;3;Hyp.ten;Hyp.ten;24;21;45
CT252.2.4;1600;01-feb-11;CT252.2;4;Hyp.ten;Hyp.ten;0;1;1
CT252.3.1;1600;01-feb-11;CT252.3;1;Hyp.ten;Hyp.ten;5;36;41
CT252.3.2;1600;01-feb-11;CT252.3;2;Hyp.ten;Hyp.ten;4;17;21
CT252.3.2;1600;01-feb-11;CT252.3;2;Hyp.ten;Qui.chi;0;1;1
CT252.3.3;1600;01-feb-11;CT252.3;3;Hyp.ten;Hyp.ten;0;8;8
CT252.3.4;1600;01-feb-11;CT252.3;4;Hyp.ten;Hyp.ten;0;0;0
CT252.4.1;1600;01-feb-11;CT252.4;1;Hyp.ten;Hyp.ten;0;2;2
CT252.4.2;1600;01-feb-11;CT252.4;2;Hyp.ten;Hyp.ten;0;10;10
CT252.4.3;1600;01-feb-11;CT252.4;3;Hyp.ten;Hyp.ten;4;18;22
CT252.4.4;1600;01-feb-11;CT252.4;4;Hyp.ten;Hyp.ten;6;14;20
CT252.4.4;1600;01-feb-11;CT252.4;4;Hyp.ten;Qui.chi;0;1;1
CT252.5.1;1600;01-feb-11;CT252.5;1;Hyp.ten;Hyp.ten;8;48;56
CT252.5.1;1600;01-feb-11;CT252.5;1;Hyp.ten;Qui.chi;0;1;1
CT252.5.1;1600;01-feb-11;CT252.5;1;Hyp.ten;Ade.cor;0;2;2
CT252.5.2;1600;01-feb-11;CT252.5;2;Hyp.ten;Hyp.ten;2;26;28
CT252.5.2;1600;01-feb-11;CT252.5;2;Hyp.ten;Qui.chi;0;1;1
CT252.5.2;1600;01-feb-11;CT252.5;2;Hyp.ten;Azo.mon;0;1;1
CT252.5.2;1600;01-feb-11;CT252.5;2;Hyp.ten;Ade.cor;0;1;1
CT252.5.3;1600;01-feb-11;CT252.5;3;Hyp.ten;Hyp.ten;10;24;34
CT252.5.3;1600;01-feb-11;CT252.5;3;Hyp.ten;Ade.cor;0;1;1
CT252.5.4;1600;01-feb-11;CT252.5;4;Hyp.ten;Hyp.ten;15;105;120
CT252.5.4;1600;01-feb-11;CT252.5;4;Hyp.ten;Ade.cor;0;1;1
CT253.1.1;1600;01-feb-11;CT253.1;1;Loa.nan;Loa.nan;220;495;715
CT253.1.1;1600;01-feb-11;CT253.1;1;Loa.nan;Sen.arg;0;2;2
CT253.1.1;1600;01-feb-11;CT253.1;1;Loa.nan;Qui.chi;0;9;9
CT253.1.1;1600;01-feb-11;CT253.1;1;Loa.nan;Azo.mon;0;1;1
CT253.2.2;1600;01-feb-11;CT253.2;2;Loa.nan;Loa.nan;48;38;86
CT253.2.2;1600;01-feb-11;CT253.2;2;Loa.nan;Sen.arg;0;1;1
CT253.3.3;1600;01-feb-11;CT253.3;3;Loa.nan;Loa.nan;19;35;54
CT253.4.4;1600;01-feb-11;CT253.4;4;Loa.nan;Loa.nan;36;45;81
CT253.4.4;1600;01-feb-11;CT253.4;4;Loa.nan;Sen.arg;1;1;2
CT253.5.5;1600;01-feb-11;CT253.5;5;Loa.nan;Loa.nan;67;80;147
CT253.5.5;1600;01-feb-11;CT253.5;5;Loa.nan;Sen.arg;0;2;2
CT253.5.5;1600;01-feb-11;CT253.5;5;Loa.nan;Qui.chi;0;3;3
CT253.5.5;1600;01-feb-11;CT253.5;5;Loa.nan;Pol.sal;0;1;1
CT253.6.6;1600;01-feb-11;CT253.6;6;Loa.nan;Loa.nan;131;154;285
CT253.6.6;1600;01-feb-11;CT253.6;6;Loa.nan;Sen.arg;0;9;9
CT253.6.6;1600;01-feb-11;CT253.6;6;Loa.nan;Qui.chi;0;19;19
CT253.7.7;1600;01-feb-11;CT253.7;7;Loa.nan;Loa.nan;88;198;286
CT253.7.7;1600;01-feb-11;CT253.7;7;Loa.nan;Sen.arg;0;1;1
CT253.7.7;1600;01-feb-11;CT253.7;7;Loa.nan;Qui.chi;0;5;5
CT253.7.7;1600;01-feb-11;CT253.7;7;Loa.nan;Azo.mon;0;1;1
CT253.8.8;1600;01-feb-11;CT253.8;8;Loa.nan;Loa.nan;72;63;135
CT253.8.8;1600;01-feb-11;CT253.8;8;Loa.nan;Sen.arg;0;1;1
CT253.8.8;1600;01-feb-11;CT253.8;8;Loa.nan;Hyp.ten;0;1;1
CT253.8.8;1600;01-feb-11;CT253.8;8;Loa.nan;Qui.chi;0;1;1
CT254.1.1;1600;01-feb-11;CT254.1;1;Leu.mil;Leu.mil;3;25;28
CT254.1.2;1600;01-feb-11;CT254.1;2;Leu.mil;Leu.mil;2;16;18
CT254.1.3;1600;01-feb-11;CT254.1;3;Leu.mil;Leu.mil;0;1;1
CT254.1.3;1600;01-feb-11;CT254.1;3;Leu.mil;Sen.arg;0;1;1
CT254.1.4;1600;01-feb-11;CT254.1;4;Leu.mil;Leu.mil;1;11;12
CT254.2.1;1600;01-feb-11;CT254.2;1;Leu.mil;Leu.mil;5;7;12
CT254.2.2;1600;01-feb-11;CT254.2;2;Leu.mil;Leu.mil;2;7;9
CT254.2.2;1600;01-feb-11;CT254.2;2;Leu.mil;Azo.mon;0;1;1
CT254.2.3;1600;01-feb-11;CT254.2;3;Leu.mil;Leu.mil;4;11;15
CT254.2.3;1600;01-feb-11;CT254.2;3;Leu.mil;Sen.arg;0;1;1
CT254.2.3;1600;01-feb-11;CT254.2;3;Leu.mil;Val.car;0;1;1
CT254.2.4;1600;01-feb-11;CT254.2;4;Leu.mil;Leu.mil;6;22;28
CT254.2.4;1600;01-feb-11;CT254.2;4;Leu.mil;Azo.mon;0;1;1
CT254.2.4;1600;01-feb-11;CT254.2;4;Leu.mil;Val.car;0;1;1
CT254.3.1;1600;01-feb-11;CT254.3;1;Leu.mil;Leu.mil;13;10;23
CT254.3.2;1600;01-feb-11;CT254.3;2;Leu.mil;Leu.mil;9;11;20
CT254.3.2;1600;01-feb-11;CT254.3;2;Leu.mil;Azo.mon;0;1;1
CT254.3.2;1600;01-feb-11;CT254.3;2;Leu.mil;Sen.arg;0;1;1
CT254.3.3;1600;01-feb-11;CT254.3;3;Leu.mil;Leu.mil;25;29;54
CT254.3.3;1600;01-feb-11;CT254.3;3;Leu.mil;Sen.unk;0;1;1
CT254.3.3;1600;01-feb-11;CT254.3;3;Leu.mil;Cer.arv;0;1;1
CT254.3.4;1600;01-feb-11;CT254.3;4;Leu.mil;Leu.mil;6;11;17
CT254.3.4;1600;01-feb-11;CT254.3;4;Leu.mil;Sen.arg;1;1;2
CT254.4.1;1600;01-feb-11;CT254.4;1;Leu.mil;Leu.mil;7;14;21
CT254.4.2;1600;01-feb-11;CT254.4;2;Leu.mil;Leu.mil;0;24;24
CT254.4.2;1600;01-feb-11;CT254.4;2;Leu.mil;Azo.mon;0;2;2
CT254.4.3;1600;01-feb-11;CT254.4;3;Leu.mil;Leu.mil;3;1;4
CT254.4.4;1600;01-feb-11;CT254.4;4;Leu.mil;Leu.mil;2;3;5
CT254.4.4;1600;01-feb-11;CT254.4;4;Leu.mil;Azo.mon;0;1;1
CT254.5.1;1600;01-feb-11;CT254.5;1;Leu.mil;Leu.mil;4;17;21
CT254.5.2;1600;01-feb-11;CT254.5;2;Leu.mil;Leu.mil;18;21;39
CT254.5.2;1600;01-feb-11;CT254.5;2;Leu.mil;Qui.chi;1;0;1
CT254.5.2;1600;01-feb-11;CT254.5;2;Leu.mil;Azo.mon;1;0;1
CT254.5.3;1600;01-feb-11;CT254.5;3;Leu.mil;Leu.mil;4;4;8
CT254.5.4;1600;01-feb-11;CT254.5;4;Leu.mil;Leu.mil;11;5;16
CT255.1.1;1800;02-feb-11;CT255.1;1;Ade.cor;Ade.cor;9;15;24
CT255.1.2;1800;02-feb-11;CT255.1;2;Ade.cor;Ade.cor;5;14;19
CT255.1.3;1800;02-feb-11;CT255.1;3;Ade.cor;Ade.cor;4;9;13
CT255.2.1;1800;02-feb-11;CT255.2;1;Ade.cor;Ade.cor;14;25;39
CT255.2.2;1800;02-feb-11;CT255.2;2;Ade.cor;Ade.cor;8;10;18
CT255.2.3;1800;02-feb-11;CT255.2;3;Ade.cor;Ade.cor;15;26;41
CT255.3.1;1800;02-feb-11;CT255.3;1;Ade.cor;Ade.cor;4;11;15
CT255.3.2;1800;02-feb-11;CT255.3;2;Ade.cor;Ade.cor;9;14;23
CT255.3.3;1800;02-feb-11;CT255.3;3;Ade.cor;Ade.cor;7;13;20
CT255.3.4;1800;02-feb-11;CT255.3;4;Ade.cor;Ade.cor;16;20;36
CT255.4.1;1800;02-feb-11;CT255.4;1;Ade.cor;Ade.cor;4;17;21
CT255.4.2;1800;02-feb-11;CT255.4;2;Ade.cor;Ade.cor;7;16;23
CT255.4.3;1800;02-feb-11;CT255.4;3;Ade.cor;Ade.cor;6;24;30
CT255.4.4;1800;02-feb-11;CT255.4;4;Ade.cor;Ade.cor;12;31;43
CT255.5.1;1800;02-feb-11;CT255.5;1;Ade.cor;Ade.cor;8;19;27
CT255.5.2;1800;02-feb-11;CT255.5;2;Ade.cor;Ade.cor;8;10;18
CT255.5.3;1800;02-feb-11;CT255.5;3;Ade.cor;Ade.cor;13;10;23
CT255.5.3;1800;02-feb-11;CT255.5;3;Ade.cor;Qui.chi;0;2;2
CT256.1.1;1800;02-feb-11;CT256.1;1;Sen.bip;Sen.bip;6;40;46
CT256.1.1;1800;02-feb-11;CT256.1;1;Sen.bip;Hua.and;0;1;1
CT256.1.1;1800;02-feb-11;CT256.1;1;Sen.bip;Qui.chi;0;4;4
CT256.1.2;1800;02-feb-11;CT256.1;2;Sen.bip;Sen.bip;1;14;15
CT256.1.2;1800;02-feb-11;CT256.1;2;Sen.bip;Hua.and;1;0;1
CT256.1.2;1800;02-feb-11;CT256.1;2;Sen.bip;Qui.chi;0;1;1
CT256.1.3;1800;02-feb-11;CT256.1;3;Sen.bip;Sen.bip;8;40;48
CT256.1.3;1800;02-feb-11;CT256.1;3;Sen.bip;Hua.and;0;2;2
CT256.1.3;1800;02-feb-11;CT256.1;3;Sen.bip;Ade.par;0;1;1
CT256.1.4;1800;02-feb-11;CT256.1;4;Sen.bip;Sen.bip;7;23;30
CT256.1.4;1800;02-feb-11;CT256.1;4;Sen.bip;Hua.and;0;2;2
CT256.1.4;1800;02-feb-11;CT256.1;4;Sen.bip;Qui.chi;0;4;4
CT256.2.1;1800;02-feb-11;CT256.2;1;Sen.bip;Sen.bip;8;25;33
CT256.2.2;1800;02-feb-11;CT256.2;2;Sen.bip;Sen.bip;7;5;12
CT256.2.2;1800;02-feb-11;CT256.2;2;Sen.bip;Qui.chi;0;2;2
CT256.2.3;1800;02-feb-11;CT256.2;3;Sen.bip;Sen.bip;8;9;17
CT256.2.4;1800;02-feb-11;CT256.2;4;Sen.bip;Sen.bip;10;14;24
CT256.3.1;1800;02-feb-11;CT256.3;1;Sen.bip;Sen.bip;2;9;11
CT256.3.1;1800;02-feb-11;CT256.3;1;Sen.bip;Ade.par;0;3;3
CT256.3.2;1800;02-feb-11;CT256.3;2;Sen.bip;Sen.bip;3;15;18
CT256.3.2;1800;02-feb-11;CT256.3;2;Sen.bip;Qui.chi;0;1;1
CT256.3.2;1800;02-feb-11;CT256.3;2;Sen.bip;Ade.par;0;1;1
CT256.3.3;1800;02-feb-11;CT256.3;3;Sen.bip;Sen.bip;6;14;20
CT256.3.3;1800;02-feb-11;CT256.3;3;Sen.bip;Qui.chi;0;3;3
CT256.3.4;1800;02-feb-11;CT256.3;4;Sen.bip;Sen.bip;4;22;26
CT256.3.4;1800;02-feb-11;CT256.3;4;Sen.bip;Qui.chi;0;1;1
CT256.4.1;1800;02-feb-11;CT256.4;1;Sen.bip;Sen.bip;3;20;23
CT256.4.2;1800;02-feb-11;CT256.4;2;Sen.bip;Sen.bip;5;21;26
CT256.4.3;1800;02-feb-11;CT256.4;3;Sen.bip;Sen.bip;8;28;36
CT256.5.1;1800;02-feb-11;CT256.5;1;Sen.bip;Sen.bip;0;12;12
CT256.5.2;1800;02-feb-11;CT256.5;2;Sen.bip;Sen.bip;0;17;17
CT256.5.3;1800;02-feb-11;CT256.5;3;Sen.bip;Sen.bip;9;34;43
CT256.5.3;1800;02-feb-11;CT256.5;3;Sen.bip;Ade.par;0;1;1
CT257.1.1;1800;02-feb-11;CT257.1;1;Sen.gni;Sen.gni;1;19;20
CT257.1.2;1800;02-feb-11;CT257.1;2;Sen.gni;Sen.gni;3;20;23
CT257.1.3;1800;02-feb-11;CT257.1;3;Sen.gni;Sen.gni;2;22;24
CT257.1.4;1800;02-feb-11;CT257.1;4;Sen.gni;Sen.gni;3;20;23
CT257.1.5;1800;02-feb-11;CT257.1;5;Sen.gni;Sen.gni;3;9;12
CT257.1.5;1800;02-feb-11;CT257.1;5;Sen.gni;Qui.chi;0;1;1
CT257.1.5;1800;02-feb-11;CT257.1;5;Sen.gni;Ade.par;0;2;2
CT257.1.6;1800;02-feb-11;CT257.1;6;Sen.gni;Sen.gni;2;5;7
CT257.1.7;1800;02-feb-11;CT257.1;7;Sen.gni;Sen.gni;1;3;4
CT257.2.1;1800;02-feb-11;CT257.2;1;Sen.gni;Sen.gni;4;14;18
CT257.2.2;1800;02-feb-11;CT257.2;2;Sen.gni;Sen.gni;6;47;53
CT257.2.3;1800;02-feb-11;CT257.2;3;Sen.gni;Sen.gni;4;27;31
CT257.2.4;1800;02-feb-11;CT257.2;4;Sen.gni;Sen.gni;5;14;19
CT257.2.5;1800;02-feb-11;CT257.2;5;Sen.gni;Sen.gni;0;0;0
CT257.2.6;1800;02-feb-11;CT257.2;6;Sen.gni;Sen.gni;0;5;5
CT257.2.7;1800;02-feb-11;CT257.2;7;Sen.gni;Sen.gni;0;3;3
CT257.3.1;1800;02-feb-11;CT257.3;1;Sen.gni;Sen.gni;2;24;26
CT257.3.1;1800;02-feb-11;CT257.3;1;Sen.gni;Ade.par;0;2;2
CT257.3.2;1800;02-feb-11;CT257.3;2;Sen.gni;Sen.gni;0;13;13
CT257.3.2;1800;02-feb-11;CT257.3;2;Sen.gni;Ade.par;0;2;2
CT257.3.3;1800;02-feb-11;CT257.3;3;Sen.gni;Sen.gni;7;30;37
CT257.3.3;1800;02-feb-11;CT257.3;3;Sen.gni;Ade.par;0;1;1
CT257.3.3;1800;02-feb-11;CT257.3;3;Sen.gni;Qui.chi;0;2;2
CT257.3.4;1800;02-feb-11;CT257.3;4;Sen.gni;Sen.gni;2;30;32
CT257.3.5;1800;02-feb-11;CT257.3;5;Sen.gni;Sen.gni;2;7;9
CT257.3.6;1800;02-feb-11;CT257.3;6;Sen.gni;Sen.gni;1;7;8
CT257.3.7;1800;02-feb-11;CT257.3;7;Sen.gni;Sen.gni;7;17;24
CT257.4.1;1800;02-feb-11;CT257.4;1;Sen.gni;Sen.gni;2;10;12
CT257.4.1;1800;02-feb-11;CT257.4;1;Sen.gni;Ade.par;0;1;1
CT257.4.2;1800;02-feb-11;CT257.4;2;Sen.gni;Sen.gni;6;10;16
CT257.4.3;1800;02-feb-11;CT257.4;3;Sen.gni;Sen.gni;10;9;19
CT257.4.3;1800;02-feb-11;CT257.4;3;Sen.gni;Ade.par;0;2;2
CT257.4.3;1800;02-feb-11;CT257.4;3;Sen.gni;Qui.chi;0;1;1
CT257.4.4;1800;02-feb-11;CT257.4;4;Sen.gni;Sen.gni;1;0;1
CT257.4.4;1800;02-feb-11;CT257.4;4;Sen.gni;Ade.par;0;3;3
CT257.4.5;1800;02-feb-11;CT257.4;5;Sen.gni;Sen.gni;4;12;16
CT257.4.6;1800;02-feb-11;CT257.4;6;Sen.gni;Sen.gni;9;16;25
CT257.4.6;1800;02-feb-11;CT257.4;6;Sen.gni;Ade.par;0;1;1
CT257.4.6;1800;02-feb-11;CT257.4;6;Sen.gni;Qui.chi;0;1;1
CT257.4.7;1800;02-feb-11;CT257.4;7;Sen.gni;Sen.gni;9;15;24
CT257.4.7;1800;02-feb-11;CT257.4;7;Sen.gni;Hua.and;0;1;1
CT257.5.1;1800;02-feb-11;CT257.5;1;Sen.gni;Sen.gni;2;37;39
CT257.5.2;1800;02-feb-11;CT257.5;2;Sen.gni;Sen.gni;2;27;29
CT257.5.2;1800;02-feb-11;CT257.5;2;Sen.gni;Ade.par;0;1;1
CT257.5.3;1800;02-feb-11;CT257.5;3;Sen.gni;Sen.gni;2;22;24
CT257.5.3;1800;02-feb-11;CT257.5;3;Sen.gni;Ade.par;0;1;1
CT257.5.4;1800;02-feb-11;CT257.5;4;Sen.gni;Sen.gni;4;28;32
CT257.5.4;1800;02-feb-11;CT257.5;4;Sen.gni;Ade.par;0;3;3
CT257.5.5;1800;02-feb-11;CT257.5;5;Sen.gni;Sen.gni;1;1;2
CT257.5.6;1800;02-feb-11;CT257.5;6;Sen.gni;Sen.gni;2;5;7
CT257.5.7;1800;02-feb-11;CT257.5;7;Sen.gni;Sen.gni;1;6;7
CT258.1.1;1800;02-feb-11;CT258.1;1;Nas.dar;;0;0;0
CT259.1.1;1800;02-feb-11;CT259.1;1;Per.rec;Per.rec;10;15;25
CT259.1.2;1800;02-feb-11;CT259.1;2;Per.rec;Per.rec;10;3;13
CT259.1.3;1800;02-feb-11;CT259.1;3;Per.rec;Per.rec;8;8;16
CT259.1.3;1800;02-feb-11;CT259.1;3;Per.rec;Hua.and;0;2;2
CT259.1.4;1800;02-feb-11;CT259.1;4;Per.rec;Per.rec;15;19;34
CT259.1.4;1800;02-feb-11;CT259.1;4;Per.rec;Sen.gni;0;1;1
CT259.2.1;1800;02-feb-11;CT259.2;1;Per.rec;Per.rec;1;7;8
CT259.2.2;1800;02-feb-11;CT259.2;2;Per.rec;Per.rec;0;8;8
CT259.2.3;1800;02-feb-11;CT259.2;3;Per.rec;Per.rec;3;40;43
CT259.2.4;1800;02-feb-11;CT259.2;4;Per.rec;Per.rec;17;18;35
CT259.3.1;1800;02-feb-11;CT259.3;1;Per.rec;Per.rec;0;3;3
CT259.3.1;1800;02-feb-11;CT259.3;1;Per.rec;Sen.gni;0;1;1
CT259.3.2;1800;02-feb-11;CT259.3;2;Per.rec;Per.rec;3;7;10
CT259.3.2;1800;02-feb-11;CT259.3;2;Per.rec;Sen.arg;0;1;1
CT259.3.3;1800;02-feb-11;CT259.3;3;Per.rec;Per.rec;5;3;8
CT259.3.3;1800;02-feb-11;CT259.3;3;Per.rec;Sen.gni;0;1;1
CT259.3.3;1800;02-feb-11;CT259.3;3;Per.rec;Hua.and;0;1;1
CT259.3.4;1800;02-feb-11;CT259.3;4;Per.rec;Per.rec;2;12;14
CT259.4.1;1800;02-feb-11;CT259.4;1;Per.rec;Per.rec;7;8;15
CT259.4.2;1800;02-feb-11;CT259.4;2;Per.rec;Per.rec;1;5;6
CT259.4.2;1800;02-feb-11;CT259.4;2;Per.rec;Sen.gni;0;3;3
CT259.4.2;1800;02-feb-11;CT259.4;2;Per.rec;Sen.arg;0;2;2
CT259.4.3;1800;02-feb-11;CT259.4;3;Per.rec;Per.rec;5;18;23
CT259.4.3;1800;02-feb-11;CT259.4;3;Per.rec;Sen.gni;0;4;4
CT259.5.1;1800;02-feb-11;CT259.5;1;Per.rec;Per.rec;12;8;20
CT259.5.1;1800;02-feb-11;CT259.5;1;Per.rec;Sen.gni;1;0;1
CT259.5.2;1800;02-feb-11;CT259.5;2;Per.rec;Per.rec;1;0;1
CT259.5.2;1800;02-feb-11;CT259.5;2;Per.rec;Sen.gni;0;4;4
CT259.5.3;1800;02-feb-11;CT259.5;3;Per.rec;Per.rec;8;4;12
CT259.6.1;1800;02-feb-11;CT259.6;1;Per.rec;Per.rec;0;1;1
CT259.6.2;1800;02-feb-11;CT259.6;2;Per.rec;Per.rec;1;1;2
CT259.6.2;1800;02-feb-11;CT259.6;2;Per.rec;Sen.gni;0;1;1
CT259.6.3;1800;02-feb-11;CT259.6;3;Per.rec;Per.rec;1;3;4
CT260.1.1;1800;02-feb-11;CT260.1;1;Sen.pet;Sen.pet;3;9;12
